Production;Purchased;FeedIn;Consumption;SelfConsumption;Dates
1.0;328.0;0.0;329.0;1.0;22.04.2022 20:00
;300.0;0.0;300.0;0.0;22.04.2022 21:00
0.0;334.0;0.0;334.0;0.0;22.04.2022 22:00
;257.0;0.0;257.0;0.0;22.04.2022 23:00
;176.0;0.0;176.0;0.0;23.04.2022 00:00
;221.0;0.0;221.0;0.0;23.04.2022 01:00
;223.0;0.0;223.0;0.0;23.04.2022 02:00
;219.0;0.0;219.0;0.0;23.04.2022 03:00
;209.0;0.0;209.0;0.0;23.04.2022 04:00
;222.0;0.0;222.0;0.0;23.04.2022 05:00
25.0;181.0;0.0;206.0;25.0;23.04.2022 06:00
311.0;27.0;121.0;217.0;190.0;23.04.2022 07:00
563.0;61.0;273.0;351.0;290.0;23.04.2022 08:00
1049.0;9.0;764.0;294.0;285.0;23.04.2022 09:00
1326.0;1.0;1004.0;323.0;322.0;23.04.2022 10:00
1336.0;145.0;633.0;848.0;703.0;23.04.2022 11:00
1386.0;399.0;667.0;1118.0;719.0;23.04.2022 12:00
1632.0;13.0;1303.0;342.0;329.0;23.04.2022 13:00
2324.0;0.0;1989.0;335.0;335.0;23.04.2022 14:00
1462.0;0.0;1234.0;228.0;228.0;23.04.2022 15:00
1338.0;0.0;1118.0;220.0;220.0;23.04.2022 16:00
1011.0;0.0;803.0;208.0;208.0;23.04.2022 17:00
716.0;0.0;529.0;187.0;187.0;23.04.2022 18:00
193.0;78.0;47.0;224.0;146.0;23.04.2022 19:00
0.0;218.0;0.0;218.0;0.0;23.04.2022 20:00
;220.0;0.0;220.0;0.0;23.04.2022 21:00
0.0;214.0;0.0;214.0;0.0;23.04.2022 22:00
;213.0;0.0;213.0;0.0;23.04.2022 23:00
;217.0;0.0;217.0;0.0;24.04.2022 00:00
;221.0;0.0;221.0;0.0;24.04.2022 01:00
;221.0;0.0;221.0;0.0;24.04.2022 02:00
;221.0;0.0;221.0;0.0;24.04.2022 03:00
;202.0;0.0;202.0;0.0;24.04.2022 04:00
;218.0;0.0;218.0;0.0;24.04.2022 05:00
0.0;223.0;0.0;223.0;0.0;24.04.2022 06:00
0.0;217.0;0.0;217.0;0.0;24.04.2022 07:00
114.0;89.0;11.0;192.0;103.0;24.04.2022 08:00
155.0;65.0;27.0;193.0;128.0;24.04.2022 09:00
85.0;111.0;0.0;196.0;85.0;24.04.2022 10:00
385.0;6.0;188.0;203.0;197.0;24.04.2022 11:00
657.0;1.0;459.0;199.0;198.0;24.04.2022 12:00
1082.0;0.0;861.0;221.0;221.0;24.04.2022 13:00
1124.0;0.0;904.0;220.0;220.0;24.04.2022 14:00
309.0;6.0;118.0;197.0;191.0;24.04.2022 15:00
85.0;103.0;1.0;187.0;84.0;24.04.2022 16:00
156.0;60.0;36.0;180.0;120.0;24.04.2022 17:00
88.0;129.0;2.0;215.0;86.0;24.04.2022 18:00
0.0;307.0;0.0;307.0;0.0;24.04.2022 19:00
0.0;454.0;0.0;454.0;0.0;24.04.2022 20:00
;450.0;0.0;450.0;0.0;24.04.2022 21:00
0.0;493.0;0.0;493.0;0.0;24.04.2022 22:00
;381.0;0.0;381.0;0.0;24.04.2022 23:00
;228.0;0.0;228.0;0.0;25.04.2022 00:00
;228.0;0.0;228.0;0.0;25.04.2022 01:00
;218.0;0.0;218.0;0.0;25.04.2022 02:00
;248.0;0.0;248.0;0.0;25.04.2022 03:00
;211.0;0.0;211.0;0.0;25.04.2022 04:00
;222.0;0.0;222.0;0.0;25.04.2022 05:00
29.0;192.0;0.0;221.0;29.0;25.04.2022 06:00
437.0;55.0;176.0;316.0;261.0;25.04.2022 07:00
1208.0;14.0;848.0;374.0;360.0;25.04.2022 08:00
2160.0;0.0;1823.0;337.0;337.0;25.04.2022 09:00
3224.0;0.0;2838.0;386.0;386.0;25.04.2022 10:00
3053.0;1.0;2717.0;337.0;336.0;25.04.2022 11:00
1568.0;154.0;961.0;761.0;607.0;25.04.2022 12:00
1461.0;76.0;1052.0;485.0;409.0;25.04.2022 13:00
1088.0;2.0;767.0;323.0;321.0;25.04.2022 14:00
1524.0;19.0;1163.0;380.0;361.0;25.04.2022 15:00
2915.0;107.0;2070.0;952.0;845.0;25.04.2022 16:00
508.0;246.0;180.0;574.0;328.0;25.04.2022 17:00
1305.0;44.0;903.0;446.0;402.0;25.04.2022 18:00
178.0;346.0;14.0;510.0;164.0;25.04.2022 19:00
0.0;537.0;0.0;537.0;0.0;25.04.2022 20:00
;442.0;0.0;442.0;0.0;25.04.2022 21:00
0.0;381.0;0.0;381.0;0.0;25.04.2022 22:00
;256.0;0.0;256.0;0.0;25.04.2022 23:00
;225.0;0.0;225.0;0.0;26.04.2022 00:00
;221.0;0.0;221.0;0.0;26.04.2022 01:00
;236.0;0.0;236.0;0.0;26.04.2022 02:00
;220.0;0.0;220.0;0.0;26.04.2022 03:00
;199.0;0.0;199.0;0.0;26.04.2022 04:00
;221.0;0.0;221.0;0.0;26.04.2022 05:00
0.0;236.0;0.0;236.0;0.0;26.04.2022 06:00
63.0;245.0;0.0;308.0;63.0;26.04.2022 07:00
300.0;110.0;50.0;360.0;250.0;26.04.2022 08:00
769.0;21.0;449.0;341.0;320.0;26.04.2022 09:00
1712.0;16.0;1343.0;385.0;369.0;26.04.2022 10:00
2491.0;2.0;2155.0;338.0;336.0;26.04.2022 11:00
3569.0;84.0;2896.0;757.0;673.0;26.04.2022 12:00
2108.0;98.0;1627.0;579.0;481.0;26.04.2022 13:00
4654.0;1.0;4276.0;379.0;378.0;26.04.2022 14:00
4280.0;0.0;3924.0;356.0;356.0;26.04.2022 15:00
2828.0;4.0;2469.0;363.0;359.0;26.04.2022 16:00
1640.0;1.0;1322.0;319.0;318.0;26.04.2022 17:00
1023.0;7.0;646.0;384.0;377.0;26.04.2022 18:00
91.0;185.0;2.0;274.0;89.0;26.04.2022 19:00
0.0;263.0;0.0;263.0;0.0;26.04.2022 20:00
;328.0;0.0;328.0;0.0;26.04.2022 21:00
0.0;344.0;0.0;344.0;0.0;26.04.2022 22:00
;385.0;0.0;385.0;0.0;26.04.2022 23:00
;258.0;0.0;258.0;0.0;27.04.2022 00:00
;232.0;0.0;232.0;0.0;27.04.2022 01:00
;224.0;0.0;224.0;0.0;27.04.2022 02:00
;229.0;0.0;229.0;0.0;27.04.2022 03:00
;214.0;0.0;214.0;0.0;27.04.2022 04:00
;226.0;0.0;226.0;0.0;27.04.2022 05:00
0.0;278.0;0.0;278.0;0.0;27.04.2022 06:00
255.0;133.0;56.0;332.0;199.0;27.04.2022 07:00
738.0;35.0;408.0;365.0;330.0;27.04.2022 08:00
1405.0;2.0;1107.0;300.0;298.0;27.04.2022 09:00
2222.0;1.0;1859.0;364.0;363.0;27.04.2022 10:00
3177.0;0.0;2857.0;320.0;320.0;27.04.2022 11:00
2670.0;0.0;2354.0;316.0;316.0;27.04.2022 12:00
2194.0;0.0;1880.0;314.0;314.0;27.04.2022 13:00
4068.0;0.0;3683.0;385.0;385.0;27.04.2022 14:00
2226.0;3.0;1730.0;499.0;496.0;27.04.2022 15:00
2939.0;0.0;2664.0;275.0;275.0;27.04.2022 16:00
1236.0;0.0;1004.0;232.0;232.0;27.04.2022 17:00
1406.0;0.0;1129.0;277.0;277.0;27.04.2022 18:00
331.0;55.0;118.0;268.0;213.0;27.04.2022 19:00
8.0;324.0;0.0;332.0;8.0;27.04.2022 20:00
;309.0;0.0;309.0;0.0;27.04.2022 21:00
0.0;326.0;0.0;326.0;0.0;27.04.2022 22:00
;411.0;0.0;411.0;0.0;27.04.2022 23:00
;279.0;0.0;279.0;0.0;28.04.2022 00:00
;221.0;0.0;221.0;0.0;28.04.2022 01:00
;224.0;0.0;224.0;0.0;28.04.2022 02:00
;245.0;0.0;245.0;0.0;28.04.2022 03:00
;202.0;0.0;202.0;0.0;28.04.2022 04:00
0.0;217.0;0.0;217.0;0.0;28.04.2022 05:00
30.0;182.0;0.0;212.0;30.0;28.04.2022 06:00
239.0;83.0;14.0;308.0;225.0;28.04.2022 07:00
1081.0;0.0;706.0;375.0;375.0;28.04.2022 08:00
2578.0;0.0;2165.0;413.0;413.0;28.04.2022 09:00
3923.0;0.0;3516.0;407.0;407.0;28.04.2022 10:00
5054.0;1.0;4649.0;406.0;405.0;28.04.2022 11:00
5242.0;0.0;4825.0;417.0;417.0;28.04.2022 12:00
5165.0;0.0;4835.0;330.0;330.0;28.04.2022 13:00
5304.0;1.0;4815.0;490.0;489.0;28.04.2022 14:00
5200.0;0.0;4528.0;672.0;672.0;28.04.2022 15:00
4332.0;0.0;3911.0;421.0;421.0;28.04.2022 16:00
2995.0;0.0;2654.0;341.0;341.0;28.04.2022 17:00
1450.0;0.0;1195.0;255.0;255.0;28.04.2022 18:00
334.0;88.0;90.0;332.0;244.0;28.04.2022 19:00
5.0;436.0;0.0;441.0;5.0;28.04.2022 20:00
;529.0;0.0;529.0;0.0;28.04.2022 21:00
0.0;461.0;0.0;461.0;0.0;28.04.2022 22:00
;321.0;0.0;321.0;0.0;28.04.2022 23:00
;304.0;0.0;304.0;0.0;29.04.2022 00:00
;233.0;0.0;233.0;0.0;29.04.2022 01:00
;231.0;0.0;231.0;0.0;29.04.2022 02:00
;219.0;0.0;219.0;0.0;29.04.2022 03:00
;209.0;0.0;209.0;0.0;29.04.2022 04:00
0.0;274.0;0.0;274.0;0.0;29.04.2022 05:00
79.0;143.0;1.0;221.0;78.0;29.04.2022 06:00
409.0;1.0;204.0;206.0;205.0;29.04.2022 07:00
1350.0;3.0;967.0;386.0;383.0;29.04.2022 08:00
1892.0;8.0;1550.0;350.0;342.0;29.04.2022 09:00
3249.0;0.0;2905.0;344.0;344.0;29.04.2022 10:00
3932.0;0.0;3604.0;328.0;328.0;29.04.2022 11:00
4990.0;1.0;4288.0;703.0;702.0;29.04.2022 12:00
3267.0;4.0;2659.0;612.0;608.0;29.04.2022 13:00
4498.0;0.0;3520.0;978.0;978.0;29.04.2022 14:00
3627.0;0.0;3166.0;461.0;461.0;29.04.2022 15:00
2930.0;0.0;2592.0;338.0;338.0;29.04.2022 16:00
1299.0;0.0;964.0;335.0;335.0;29.04.2022 17:00
1046.0;4.0;692.0;358.0;354.0;29.04.2022 18:00
321.0;70.0;41.0;350.0;280.0;29.04.2022 19:00
10.0;317.0;0.0;327.0;10.0;29.04.2022 20:00
;302.0;0.0;302.0;0.0;29.04.2022 21:00
0.0;346.0;0.0;346.0;0.0;29.04.2022 22:00
;231.0;0.0;231.0;0.0;29.04.2022 23:00
;215.0;0.0;215.0;0.0;30.04.2022 00:00
;159.0;0.0;159.0;0.0;30.04.2022 01:00
;228.0;0.0;228.0;0.0;30.04.2022 02:00
;226.0;0.0;226.0;0.0;30.04.2022 03:00
;214.0;0.0;214.0;0.0;30.04.2022 04:00
;223.0;0.0;223.0;0.0;30.04.2022 05:00
20.0;185.0;0.0;205.0;20.0;30.04.2022 06:00
222.0;29.0;59.0;192.0;163.0;30.04.2022 07:00
517.0;51.0;259.0;309.0;258.0;30.04.2022 08:00
977.0;6.0;673.0;310.0;304.0;30.04.2022 09:00
1069.0;0.0;758.0;311.0;311.0;30.04.2022 10:00
793.0;129.0;386.0;536.0;407.0;30.04.2022 11:00
493.0;32.0;182.0;343.0;311.0;30.04.2022 12:00
798.0;743.0;325.0;1216.0;473.0;30.04.2022 13:00
1396.0;0.0;1095.0;301.0;301.0;30.04.2022 14:00
1328.0;5.0;1058.0;275.0;270.0;30.04.2022 15:00
1500.0;14.0;1168.0;346.0;332.0;30.04.2022 16:00
1320.0;73.0;908.0;485.0;412.0;30.04.2022 17:00
222.0;381.0;23.0;580.0;199.0;30.04.2022 18:00
67.0;293.0;0.0;360.0;67.0;30.04.2022 19:00
0.0;418.0;0.0;418.0;0.0;30.04.2022 20:00
;328.0;0.0;328.0;0.0;30.04.2022 21:00
0.0;306.0;0.0;306.0;0.0;30.04.2022 22:00
;303.0;0.0;303.0;0.0;30.04.2022 23:00
;272.0;0.0;272.0;0.0;01.05.2022 00:00
;225.0;0.0;225.0;0.0;01.05.2022 01:00
;221.0;0.0;221.0;0.0;01.05.2022 02:00
;232.0;0.0;232.0;0.0;01.05.2022 03:00
;205.0;0.0;205.0;0.0;01.05.2022 04:00
;221.0;0.0;221.0;0.0;01.05.2022 05:00
16.0;194.0;0.0;210.0;16.0;01.05.2022 06:00
212.0;46.0;69.0;189.0;143.0;01.05.2022 07:00
925.0;10.0;663.0;272.0;262.0;01.05.2022 08:00
1402.0;4.0;1148.0;258.0;254.0;01.05.2022 09:00
1939.0;0.0;1620.0;319.0;319.0;01.05.2022 10:00
2351.0;0.0;2015.0;336.0;336.0;01.05.2022 11:00
3456.0;79.0;3028.0;507.0;428.0;01.05.2022 12:00
2817.0;317.0;2035.0;1099.0;782.0;01.05.2022 13:00
2639.0;142.0;2122.0;659.0;517.0;01.05.2022 14:00
2261.0;241.0;1682.0;820.0;579.0;01.05.2022 15:00
3901.0;0.0;3472.0;429.0;429.0;01.05.2022 16:00
2954.0;0.0;2582.0;372.0;372.0;01.05.2022 17:00
1422.0;0.0;1030.0;392.0;392.0;01.05.2022 18:00
512.0;29.0;186.0;355.0;326.0;01.05.2022 19:00
35.0;319.0;0.0;354.0;35.0;01.05.2022 20:00
;373.0;0.0;373.0;0.0;01.05.2022 21:00
0.0;515.0;0.0;515.0;0.0;01.05.2022 22:00
;267.0;0.0;267.0;0.0;01.05.2022 23:00
;223.0;0.0;223.0;0.0;02.05.2022 00:00
;228.0;0.0;228.0;0.0;02.05.2022 01:00
;220.0;0.0;220.0;0.0;02.05.2022 02:00
;229.0;0.0;229.0;0.0;02.05.2022 03:00
;213.0;0.0;213.0;0.0;02.05.2022 04:00
0.0;226.0;0.0;226.0;0.0;02.05.2022 05:00
36.0;173.0;0.0;209.0;36.0;02.05.2022 06:00
327.0;68.0;109.0;286.0;218.0;02.05.2022 07:00
1404.0;11.0;1047.0;368.0;357.0;02.05.2022 08:00
2491.0;0.0;2135.0;356.0;356.0;02.05.2022 09:00
3790.0;0.0;3384.0;406.0;406.0;02.05.2022 10:00
4069.0;0.0;3712.0;357.0;357.0;02.05.2022 11:00
1732.0;30.0;1282.0;480.0;450.0;02.05.2022 12:00
3150.0;23.0;2290.0;883.0;860.0;02.05.2022 13:00
2916.0;13.0;2488.0;441.0;428.0;02.05.2022 14:00
3540.0;0.0;3178.0;362.0;362.0;02.05.2022 15:00
2510.0;0.0;2191.0;319.0;319.0;02.05.2022 16:00
1545.0;0.0;1285.0;260.0;260.0;02.05.2022 17:00
962.0;91.0;576.0;477.0;386.0;02.05.2022 18:00
437.0;24.0;185.0;276.0;252.0;02.05.2022 19:00
33.0;320.0;0.0;353.0;33.0;02.05.2022 20:00
;326.0;0.0;326.0;0.0;02.05.2022 21:00
0.0;282.0;0.0;282.0;0.0;02.05.2022 22:00
;263.0;0.0;263.0;0.0;02.05.2022 23:00
;361.0;0.0;361.0;0.0;03.05.2022 00:00
;238.0;0.0;238.0;0.0;03.05.2022 01:00
;227.0;0.0;227.0;0.0;03.05.2022 02:00
;224.0;0.0;224.0;0.0;03.05.2022 03:00
;267.0;0.0;267.0;0.0;03.05.2022 04:00
0.0;215.0;0.0;215.0;0.0;03.05.2022 05:00
52.0;149.0;2.0;199.0;50.0;03.05.2022 06:00
312.0;47.0;65.0;294.0;247.0;03.05.2022 07:00
954.0;31.0;624.0;361.0;330.0;03.05.2022 08:00
2389.0;0.0;1992.0;397.0;397.0;03.05.2022 09:00
3991.0;0.0;3613.0;378.0;378.0;03.05.2022 10:00
5017.0;0.0;4613.0;404.0;404.0;03.05.2022 11:00
4945.0;0.0;4550.0;395.0;395.0;03.05.2022 12:00
4706.0;27.0;3823.0;910.0;883.0;03.05.2022 13:00
4974.0;0.0;4612.0;362.0;362.0;03.05.2022 14:00
2558.0;0.0;2268.0;290.0;290.0;03.05.2022 15:00
978.0;10.0;680.0;308.0;298.0;03.05.2022 16:00
2193.0;0.0;1896.0;297.0;297.0;03.05.2022 17:00
968.0;3.0;660.0;311.0;308.0;03.05.2022 18:00
346.0;145.0;75.0;416.0;271.0;03.05.2022 19:00
8.0;290.0;0.0;298.0;8.0;03.05.2022 20:00
;292.0;0.0;292.0;0.0;03.05.2022 21:00
0.0;404.0;0.0;404.0;0.0;03.05.2022 22:00
;226.0;0.0;226.0;0.0;03.05.2022 23:00
;142.0;0.0;142.0;0.0;04.05.2022 00:00
;148.0;0.0;148.0;0.0;04.05.2022 01:00
;223.0;0.0;223.0;0.0;04.05.2022 02:00
;234.0;0.0;234.0;0.0;04.05.2022 03:00
;200.0;0.0;200.0;0.0;04.05.2022 04:00
0.0;224.0;0.0;224.0;0.0;04.05.2022 05:00
5.0;203.0;0.0;208.0;5.0;04.05.2022 06:00
129.0;201.0;0.0;330.0;129.0;04.05.2022 07:00
502.0;68.0;227.0;343.0;275.0;04.05.2022 08:00
1718.0;3.0;1372.0;349.0;346.0;04.05.2022 09:00
1835.0;5.0;1448.0;392.0;387.0;04.05.2022 10:00
3919.0;0.0;3542.0;377.0;377.0;04.05.2022 11:00
3194.0;0.0;2870.0;324.0;324.0;04.05.2022 12:00
3391.0;31.0;2332.0;1090.0;1059.0;04.05.2022 13:00
5061.0;0.0;4663.0;398.0;398.0;04.05.2022 14:00
4001.0;1.0;3704.0;298.0;297.0;04.05.2022 15:00
1536.0;0.0;1259.0;277.0;277.0;04.05.2022 16:00
515.0;44.0;320.0;239.0;195.0;04.05.2022 17:00
54.0;245.0;0.0;299.0;54.0;04.05.2022 18:00
0.0;313.0;0.0;313.0;0.0;04.05.2022 19:00
0.0;291.0;0.0;291.0;0.0;04.05.2022 20:00
0.0;320.0;0.0;320.0;0.0;04.05.2022 21:00
;413.0;0.0;413.0;0.0;04.05.2022 22:00
;335.0;0.0;335.0;0.0;04.05.2022 23:00
;269.0;0.0;269.0;0.0;05.05.2022 00:00
;217.0;0.0;217.0;0.0;05.05.2022 01:00
;218.0;0.0;218.0;0.0;05.05.2022 02:00
;232.0;0.0;232.0;0.0;05.05.2022 03:00
;212.0;0.0;212.0;0.0;05.05.2022 04:00
0.0;219.0;0.0;219.0;0.0;05.05.2022 05:00
70.0;216.0;0.0;286.0;70.0;05.05.2022 06:00
269.0;130.0;15.0;384.0;254.0;05.05.2022 07:00
520.0;40.0;168.0;392.0;352.0;05.05.2022 08:00
886.0;1.0;540.0;347.0;346.0;05.05.2022 09:00
1600.0;0.0;1239.0;361.0;361.0;05.05.2022 10:00
841.0;0.0;536.0;305.0;305.0;05.05.2022 11:00
1177.0;1.0;817.0;361.0;360.0;05.05.2022 12:00
2008.0;0.0;1637.0;371.0;371.0;05.05.2022 13:00
1245.0;0.0;965.0;280.0;280.0;05.05.2022 14:00
1661.0;165.0;871.0;955.0;790.0;05.05.2022 15:00
1920.0;14.0;1456.0;478.0;464.0;05.05.2022 16:00
2137.0;0.0;1863.0;274.0;274.0;05.05.2022 17:00
882.0;0.0;638.0;244.0;244.0;05.05.2022 18:00
335.0;31.0;101.0;265.0;234.0;05.05.2022 19:00
16.0;549.0;0.0;565.0;16.0;05.05.2022 20:00
;307.0;0.0;307.0;0.0;05.05.2022 21:00
0.0;362.0;0.0;362.0;0.0;05.05.2022 22:00
;215.0;0.0;215.0;0.0;05.05.2022 23:00
;147.0;0.0;147.0;0.0;06.05.2022 00:00
;147.0;0.0;147.0;0.0;06.05.2022 01:00
;145.0;0.0;145.0;0.0;06.05.2022 02:00
;141.0;0.0;141.0;0.0;06.05.2022 03:00
;123.0;0.0;123.0;0.0;06.05.2022 04:00
;142.0;0.0;142.0;0.0;06.05.2022 05:00
0.0;170.0;0.0;170.0;0.0;06.05.2022 06:00
54.0;133.0;0.0;187.0;54.0;06.05.2022 07:00
169.0;53.0;12.0;210.0;157.0;06.05.2022 08:00
756.0;30.0;422.0;364.0;334.0;06.05.2022 09:00
1493.0;103.0;1087.0;509.0;406.0;06.05.2022 10:00
3262.0;0.0;2827.0;435.0;435.0;06.05.2022 11:00
3915.0;0.0;3612.0;303.0;303.0;06.05.2022 12:00
3690.0;0.0;3411.0;279.0;279.0;06.05.2022 13:00
4821.0;0.0;4515.0;306.0;306.0;06.05.2022 14:00
3682.0;23.0;2263.0;1442.0;1419.0;06.05.2022 15:00
2192.0;2.0;1727.0;467.0;465.0;06.05.2022 16:00
1526.0;0.0;1209.0;317.0;317.0;06.05.2022 17:00
947.0;59.0;615.0;391.0;332.0;06.05.2022 18:00
559.0;215.0;175.0;599.0;384.0;06.05.2022 19:00
83.0;833.0;0.0;916.0;83.0;06.05.2022 20:00
0.0;712.0;0.0;712.0;0.0;06.05.2022 21:00
0.0;417.0;0.0;417.0;0.0;06.05.2022 22:00
;263.0;0.0;263.0;0.0;06.05.2022 23:00
;304.0;0.0;304.0;0.0;07.05.2022 00:00
;245.0;0.0;245.0;0.0;07.05.2022 01:00
;226.0;0.0;226.0;0.0;07.05.2022 02:00
;213.0;0.0;213.0;0.0;07.05.2022 03:00
;210.0;0.0;210.0;0.0;07.05.2022 04:00
0.0;226.0;0.0;226.0;0.0;07.05.2022 05:00
56.0;136.0;0.0;192.0;56.0;07.05.2022 06:00
294.0;7.0;120.0;181.0;174.0;07.05.2022 07:00
1163.0;12.0;853.0;322.0;310.0;07.05.2022 08:00
2598.0;19.0;2128.0;489.0;470.0;07.05.2022 09:00
3936.0;0.0;3025.0;911.0;911.0;07.05.2022 10:00
5065.0;0.0;4326.0;739.0;739.0;07.05.2022 11:00
3990.0;0.0;3444.0;546.0;546.0;07.05.2022 12:00
5297.0;14.0;4175.0;1136.0;1122.0;07.05.2022 13:00
4993.0;3.0;4472.0;524.0;521.0;07.05.2022 14:00
4443.0;14.0;3899.0;558.0;544.0;07.05.2022 15:00
3614.0;0.0;3304.0;310.0;310.0;07.05.2022 16:00
2572.0;0.0;2279.0;293.0;293.0;07.05.2022 17:00
1868.0;0.0;1579.0;289.0;289.0;07.05.2022 18:00
763.0;3.0;404.0;362.0;359.0;07.05.2022 19:00
98.0;185.0;4.0;279.0;94.0;07.05.2022 20:00
0.0;387.0;0.0;387.0;0.0;07.05.2022 21:00
0.0;470.0;0.0;470.0;0.0;07.05.2022 22:00
;360.0;0.0;360.0;0.0;07.05.2022 23:00
;207.0;0.0;207.0;0.0;08.05.2022 00:00
;155.0;0.0;155.0;0.0;08.05.2022 01:00
;218.0;0.0;218.0;0.0;08.05.2022 02:00
;223.0;0.0;223.0;0.0;08.05.2022 03:00
;228.0;0.0;228.0;0.0;08.05.2022 04:00
0.0;219.0;0.0;219.0;0.0;08.05.2022 05:00
53.0;138.0;0.0;191.0;53.0;08.05.2022 06:00
280.0;5.0;86.0;199.0;194.0;08.05.2022 07:00
734.0;1.0;517.0;218.0;217.0;08.05.2022 08:00
1412.0;1.0;1135.0;278.0;277.0;08.05.2022 09:00
2919.0;0.0;2568.0;351.0;351.0;08.05.2022 10:00
3426.0;0.0;2832.0;594.0;594.0;08.05.2022 11:00
4582.0;0.0;4062.0;520.0;520.0;08.05.2022 12:00
2783.0;0.0;2395.0;388.0;388.0;08.05.2022 13:00
4476.0;30.0;2978.0;1528.0;1498.0;08.05.2022 14:00
3803.0;0.0;2645.0;1158.0;1158.0;08.05.2022 15:00
3016.0;0.0;2495.0;521.0;521.0;08.05.2022 16:00
2169.0;18.0;1314.0;873.0;855.0;08.05.2022 17:00
1256.0;6.0;900.0;362.0;356.0;08.05.2022 18:00
516.0;20.0;185.0;351.0;331.0;08.05.2022 19:00
63.0;289.0;0.0;352.0;63.0;08.05.2022 20:00
0.0;422.0;0.0;422.0;0.0;08.05.2022 21:00
0.0;496.0;0.0;496.0;0.0;08.05.2022 22:00
;234.0;0.0;234.0;0.0;08.05.2022 23:00
;168.0;0.0;168.0;0.0;09.05.2022 00:00
;145.0;0.0;145.0;0.0;09.05.2022 01:00
;174.0;0.0;174.0;0.0;09.05.2022 02:00
;235.0;0.0;235.0;0.0;09.05.2022 03:00
;209.0;0.0;209.0;0.0;09.05.2022 04:00
0.0;217.0;0.0;217.0;0.0;09.05.2022 05:00
66.0;178.0;0.0;244.0;66.0;09.05.2022 06:00
314.0;65.0;52.0;327.0;262.0;09.05.2022 07:00
1142.0;16.0;817.0;341.0;325.0;09.05.2022 08:00
2489.0;0.0;2075.0;414.0;414.0;09.05.2022 09:00
3733.0;0.0;3351.0;382.0;382.0;09.05.2022 10:00
4565.0;0.0;4183.0;382.0;382.0;09.05.2022 11:00
4107.0;2.0;3689.0;420.0;418.0;09.05.2022 12:00
3482.0;84.0;2642.0;924.0;840.0;09.05.2022 13:00
5079.0;0.0;4816.0;263.0;263.0;09.05.2022 14:00
4154.0;0.0;3898.0;256.0;256.0;09.05.2022 15:00
4302.0;0.0;4008.0;294.0;294.0;09.05.2022 16:00
1892.0;13.0;1665.0;240.0;227.0;09.05.2022 17:00
1300.0;1.0;1045.0;256.0;255.0;09.05.2022 18:00
464.0;1.0;307.0;158.0;157.0;09.05.2022 19:00
61.0;222.0;21.0;262.0;40.0;09.05.2022 20:00
0.0;385.0;0.0;385.0;0.0;09.05.2022 21:00
0.0;547.0;0.0;547.0;0.0;09.05.2022 22:00
;308.0;0.0;308.0;0.0;09.05.2022 23:00
;195.0;0.0;195.0;0.0;10.05.2022 00:00
;146.0;0.0;146.0;0.0;10.05.2022 01:00
;145.0;0.0;145.0;0.0;10.05.2022 02:00
;144.0;0.0;144.0;0.0;10.05.2022 03:00
;257.0;0.0;257.0;0.0;10.05.2022 04:00
0.0;205.0;0.0;205.0;0.0;10.05.2022 05:00
111.0;112.0;7.0;216.0;104.0;10.05.2022 06:00
405.0;28.0;162.0;271.0;243.0;10.05.2022 07:00
1222.0;3.0;898.0;327.0;324.0;10.05.2022 08:00
2420.0;0.0;1982.0;438.0;438.0;10.05.2022 09:00
3776.0;0.0;3405.0;371.0;371.0;10.05.2022 10:00
4732.0;0.0;4409.0;323.0;323.0;10.05.2022 11:00
4646.0;0.0;4347.0;299.0;299.0;10.05.2022 12:00
4153.0;190.0;2902.0;1441.0;1251.0;10.05.2022 13:00
4353.0;55.0;3779.0;629.0;574.0;10.05.2022 14:00
4104.0;0.0;3784.0;320.0;320.0;10.05.2022 15:00
2516.0;1.0;1547.0;970.0;969.0;10.05.2022 16:00
1703.0;58.0;1290.0;471.0;413.0;10.05.2022 17:00
853.0;1.0;588.0;266.0;265.0;10.05.2022 18:00
389.0;5.0;170.0;224.0;219.0;10.05.2022 19:00
36.0;183.0;0.0;219.0;36.0;10.05.2022 20:00
0.0;330.0;0.0;330.0;0.0;10.05.2022 21:00
0.0;322.0;0.0;322.0;0.0;10.05.2022 22:00
;203.0;0.0;203.0;0.0;10.05.2022 23:00
;144.0;0.0;144.0;0.0;11.05.2022 00:00
;137.0;0.0;137.0;0.0;11.05.2022 01:00
;155.0;0.0;155.0;0.0;11.05.2022 02:00
;144.0;0.0;144.0;0.0;11.05.2022 03:00
;111.0;0.0;111.0;0.0;11.05.2022 04:00
0.0;224.0;0.0;224.0;0.0;11.05.2022 05:00
41.0;163.0;0.0;204.0;41.0;11.05.2022 06:00
257.0;103.0;48.0;312.0;209.0;11.05.2022 07:00
1142.0;9.0;805.0;346.0;337.0;11.05.2022 08:00
2437.0;2.0;2039.0;400.0;398.0;11.05.2022 09:00
3720.0;0.0;3379.0;341.0;341.0;11.05.2022 10:00
4858.0;0.0;4546.0;312.0;312.0;11.05.2022 11:00
4242.0;1.0;3931.0;312.0;311.0;11.05.2022 12:00
4074.0;26.0;3347.0;753.0;727.0;11.05.2022 13:00
4386.0;0.0;4102.0;284.0;284.0;11.05.2022 14:00
4753.0;0.0;4356.0;397.0;397.0;11.05.2022 15:00
3231.0;0.0;2983.0;248.0;248.0;11.05.2022 16:00
