Consumption_A,Consumption_B,Consumption_C,Production_A,Production_B,Production_C,is_weekend,Date,Time
207.0,389.0,177.0,3268.0,2614.0,0,0,2021-09-10,10
226.0,340.0,161.0,4184.0,3347.0,0,0,2021-09-10,11
756.0,337.0,139.0,4345.0,3476.0,0,0,2021-09-10,12
409.0,1051.0,118.0,4400.0,3520.0,0,0,2021-09-10,13
328.0,849.0,153.0,3831.0,3064.0,0,0,2021-09-10,14
596.0,811.0,343.0,1472.0,1177.0,0,0,2021-09-10,15
749.0,616.0,264.0,733.0,586.0,0,0,2021-09-10,16
276.0,354.0,142.0,665.0,532.0,0,0,2021-09-10,17
305.0,240.0,108.0,119.0,95.0,0,0,2021-09-10,18
272.0,503.0,170.0,1.0,0.0,0,0,2021-09-10,19
277.0,463.0,177.0,0.0,0.0,0,0,2021-09-10,20
238.0,395.0,227.0,0.0,0.0,0,0,2021-09-10,21
327.0,311.0,136.0,0.0,0.0,0,0,2021-09-10,22
306.0,317.0,88.0,0.0,0.0,0,0,2021-09-10,23
134.0,220.0,76.0,0.0,0.0,0,1,2021-09-11,0
175.0,144.0,76.0,0.0,0.0,0,1,2021-09-11,1
155.0,147.0,71.0,0.0,0.0,0,1,2021-09-11,2
156.0,134.0,74.0,0.0,0.0,0,1,2021-09-11,3
130.0,132.0,65.0,0.0,0.0,0,1,2021-09-11,4
167.0,156.0,75.0,0.0,0.0,0,1,2021-09-11,5
215.0,177.0,88.0,0.0,0.0,0,1,2021-09-11,6
218.0,141.0,91.0,0.0,0.0,0,1,2021-09-11,7
241.0,229.0,169.0,322.0,257.0,0,1,2021-09-11,8
309.0,209.0,203.0,1003.0,802.0,0,1,2021-09-11,9
407.0,292.0,217.0,1052.0,841.0,0,1,2021-09-11,10
1115.0,261.0,180.0,1863.0,1490.0,0,1,2021-09-11,11
504.0,681.0,327.0,2616.0,2092.0,0,1,2021-09-11,12
892.0,824.0,404.0,2508.0,2006.0,0,1,2021-09-11,13
270.0,256.0,491.0,2051.0,1640.0,0,1,2021-09-11,14
1597.0,303.0,368.0,3285.0,2628.0,0,1,2021-09-11,15
409.0,238.0,121.0,2854.0,2283.0,0,1,2021-09-11,16
384.0,220.0,128.0,351.0,280.0,0,1,2021-09-11,17
263.0,191.0,94.0,472.0,377.0,0,1,2021-09-11,18
225.0,179.0,99.0,35.0,28.0,0,1,2021-09-11,19
298.0,301.0,82.0,0.0,0.0,0,1,2021-09-11,20
307.0,234.0,76.0,0.0,0.0,0,1,2021-09-11,21
377.0,233.0,81.0,0.0,0.0,0,1,2021-09-11,22
266.0,206.0,83.0,0.0,0.0,0,1,2021-09-11,23
177.0,177.0,75.0,0.0,0.0,0,1,2021-09-12,0
142.0,142.0,72.0,0.0,0.0,0,1,2021-09-12,1
153.0,153.0,84.0,0.0,0.0,0,1,2021-09-12,2
138.0,138.0,83.0,0.0,0.0,0,1,2021-09-12,3
139.0,139.0,71.0,0.0,0.0,0,1,2021-09-12,4
172.0,172.0,79.0,0.0,0.0,0,1,2021-09-12,5
166.0,166.0,83.0,0.0,0.0,0,1,2021-09-12,6
145.0,145.0,132.0,50.0,40.0,0,1,2021-09-12,7
298.0,298.0,163.0,345.0,276.0,0,1,2021-09-12,8
301.0,301.0,204.0,961.0,768.0,0,1,2021-09-12,9
200.0,200.0,156.0,2832.0,2265.0,0,1,2021-09-12,10
235.0,235.0,226.0,4730.0,3784.0,0,1,2021-09-12,11
225.0,225.0,179.0,5058.0,4046.0,0,1,2021-09-12,12
238.0,238.0,161.0,5078.0,4062.0,0,1,2021-09-12,13
252.0,252.0,150.0,4185.0,3348.0,0,1,2021-09-12,14
229.0,229.0,226.0,4170.0,3336.0,0,1,2021-09-12,15
213.0,213.0,722.0,3723.0,2978.0,0,1,2021-09-12,16
294.0,294.0,119.0,2313.0,1850.0,0,1,2021-09-12,17
165.0,165.0,228.0,827.0,661.0,0,1,2021-09-12,18
251.0,251.0,185.0,34.0,27.0,0,1,2021-09-12,19
264.0,264.0,344.0,0.0,0.0,0,1,2021-09-12,20
388.0,388.0,498.0,0.0,0.0,0,1,2021-09-12,21
362.0,362.0,142.0,0.0,0.0,0,1,2021-09-12,22
362.0,362.0,123.0,0.0,0.0,0,1,2021-09-12,23
184.0,153.0,107.0,0.0,0.0,0,0,2021-09-13,0
173.0,154.0,67.0,0.0,0.0,0,0,2021-09-13,1
142.0,150.0,71.0,0.0,0.0,0,0,2021-09-13,2
148.0,153.0,65.0,0.0,0.0,0,0,2021-09-13,3
138.0,146.0,63.0,0.0,0.0,0,0,2021-09-13,4
208.0,202.0,94.0,0.0,0.0,0,0,2021-09-13,5
159.0,157.0,85.0,0.0,0.0,0,0,2021-09-13,6
337.0,156.0,66.0,32.0,25.0,0,0,2021-09-13,7
406.0,218.0,77.0,750.0,600.0,0,0,2021-09-13,8
411.0,288.0,94.0,2115.0,1692.0,0,0,2021-09-13,9
375.0,431.0,101.0,3403.0,2722.0,0,0,2021-09-13,10
370.0,337.0,125.0,4563.0,3650.0,0,0,2021-09-13,11
320.0,370.0,115.0,5142.0,4113.0,0,0,2021-09-13,12
1298.0,1117.0,115.0,5269.0,4215.0,0,0,2021-09-13,13
630.0,245.0,121.0,4996.0,3996.0,0,0,2021-09-13,14
375.0,348.0,111.0,4702.0,3761.0,0,0,2021-09-13,15
464.0,304.0,110.0,3530.0,2824.0,0,0,2021-09-13,16
244.0,226.0,81.0,1876.0,1500.0,0,0,2021-09-13,17
403.0,245.0,73.0,560.0,448.0,0,0,2021-09-13,18
239.0,272.0,74.0,28.0,22.0,0,0,2021-09-13,19
352.0,325.0,98.0,0.0,0.0,0,0,2021-09-13,20
281.0,256.0,88.0,0.0,0.0,0,0,2021-09-13,21
295.0,235.0,93.0,0.0,0.0,0,0,2021-09-13,22
240.0,298.0,79.0,0.0,0.0,0,0,2021-09-13,23
190.0,156.0,122.0,0.0,0.0,0,0,2021-09-14,0
160.0,143.0,74.0,0.0,0.0,0,0,2021-09-14,1
166.0,141.0,69.0,0.0,0.0,0,0,2021-09-14,2
142.0,177.0,90.0,0.0,0.0,0,0,2021-09-14,3
132.0,161.0,67.0,0.0,0.0,0,0,2021-09-14,4
175.0,176.0,80.0,0.0,0.0,0,0,2021-09-14,5
177.0,212.0,100.0,0.0,0.0,0,0,2021-09-14,6
139.0,250.0,106.0,78.0,62.0,0,0,2021-09-14,7
270.0,611.0,145.0,737.0,589.0,0,0,2021-09-14,8
335.0,382.0,175.0,2028.0,1622.0,0,0,2021-09-14,9
321.0,314.0,148.0,3096.0,2476.0,0,0,2021-09-14,10
993.0,1228.0,245.0,4206.0,3364.0,0,0,2021-09-14,11
1149.0,420.0,207.0,4826.0,3860.0,0,0,2021-09-14,12
1204.0,979.0,642.0,3821.0,3056.0,0,0,2021-09-14,13
369.0,514.0,196.0,3199.0,2559.0,0,0,2021-09-14,14
339.0,694.0,173.0,3130.0,2504.0,0,0,2021-09-14,15
366.0,356.0,160.0,2657.0,2125.0,0,0,2021-09-14,16
274.0,345.0,131.0,1438.0,1150.0,0,0,2021-09-14,17
249.0,249.0,182.0,364.0,291.0,0,0,2021-09-14,18
277.0,308.0,154.0,0.0,0.0,0,0,2021-09-14,19
322.0,388.0,224.0,0.0,0.0,0,0,2021-09-14,20
347.0,474.0,207.0,0.0,0.0,0,0,2021-09-14,21
311.0,551.0,224.0,0.0,0.0,0,0,2021-09-14,22
302.0,403.0,172.0,0.0,0.0,0,0,2021-09-14,23
153.0,291.0,79.0,0.0,0.0,0,0,2021-09-15,0
154.0,162.0,68.0,0.0,0.0,0,0,2021-09-15,1
150.0,158.0,71.0,0.0,0.0,0,0,2021-09-15,2
153.0,155.0,67.0,0.0,0.0,0,0,2021-09-15,3
146.0,138.0,77.0,0.0,0.0,0,0,2021-09-15,4
202.0,171.0,78.0,0.0,0.0,0,0,2021-09-15,5
157.0,157.0,78.0,0.0,0.0,0,0,2021-09-15,6
156.0,142.0,97.0,5.0,4.0,0,0,2021-09-15,7
218.0,303.0,94.0,43.0,34.0,0,0,2021-09-15,8
288.0,373.0,139.0,120.0,96.0,0,0,2021-09-15,9
431.0,346.0,101.0,156.0,124.0,0,0,2021-09-15,10
337.0,371.0,120.0,526.0,420.0,0,0,2021-09-15,11
370.0,774.0,124.0,1781.0,1424.0,0,0,2021-09-15,12
1117.0,773.0,123.0,1792.0,1433.0,0,0,2021-09-15,13
245.0,381.0,116.0,1147.0,917.0,0,0,2021-09-15,14
348.0,333.0,120.0,1634.0,1307.0,0,0,2021-09-15,15
304.0,474.0,104.0,1812.0,1449.0,0,0,2021-09-15,16
226.0,369.0,90.0,691.0,552.0,0,0,2021-09-15,17
245.0,356.0,72.0,80.0,64.0,0,0,2021-09-15,18
272.0,281.0,76.0,0.0,0.0,0,0,2021-09-15,19
325.0,233.0,84.0,0.0,0.0,0,0,2021-09-15,20
256.0,350.0,208.0,0.0,0.0,0,0,2021-09-15,21
235.0,266.0,88.0,0.0,0.0,0,0,2021-09-15,22
298.0,242.0,85.0,0.0,0.0,0,0,2021-09-15,23
308.0,170.0,74.0,0.0,0.0,0,0,2021-09-16,0
193.0,150.0,74.0,0.0,0.0,0,0,2021-09-16,1
154.0,155.0,79.0,0.0,0.0,0,0,2021-09-16,2
154.0,152.0,65.0,0.0,0.0,0,0,2021-09-16,3
133.0,135.0,66.0,0.0,0.0,0,0,2021-09-16,4
156.0,187.0,88.0,0.0,0.0,0,0,2021-09-16,5
217.0,192.0,186.0,0.0,0.0,0,0,2021-09-16,6
168.0,494.0,290.0,0.0,0.0,0,0,2021-09-16,7
146.0,349.0,147.0,35.0,28.0,0,0,2021-09-16,8
144.0,331.0,122.0,200.0,160.0,0,0,2021-09-16,9
286.0,309.0,129.0,88.0,70.0,0,0,2021-09-16,10
399.0,335.0,180.0,200.0,160.0,0,0,2021-09-16,11
258.0,1005.0,135.0,475.0,380.0,0,0,2021-09-16,12
273.0,1177.0,208.0,956.0,764.0,0,0,2021-09-16,13
875.0,945.0,268.0,957.0,765.0,0,0,2021-09-16,14
241.0,892.0,144.0,980.0,784.0,0,0,2021-09-16,15
1046.0,267.0,134.0,884.0,707.0,0,0,2021-09-16,16
328.0,231.0,186.0,1274.0,1019.0,0,0,2021-09-16,17
253.0,212.0,196.0,139.0,111.0,0,0,2021-09-16,18
416.0,306.0,162.0,0.0,0.0,0,0,2021-09-16,19
837.0,392.0,151.0,0.0,0.0,0,0,2021-09-16,20
768.0,354.0,132.0,0.0,0.0,0,0,2021-09-16,21
299.0,352.0,121.0,0.0,0.0,0,0,2021-09-16,22
381.0,264.0,88.0,0.0,0.0,0,0,2021-09-16,23
291.0,245.0,154.0,0.0,0.0,0,0,2021-09-17,0
162.0,148.0,96.0,0.0,0.0,0,0,2021-09-17,1
158.0,138.0,77.0,0.0,0.0,0,0,2021-09-17,2
155.0,180.0,77.0,0.0,0.0,0,0,2021-09-17,3
138.0,135.0,66.0,0.0,0.0,0,0,2021-09-17,4
171.0,161.0,78.0,0.0,0.0,0,0,2021-09-17,5
157.0,200.0,108.0,0.0,0.0,0,0,2021-09-17,6
142.0,213.0,84.0,28.0,22.0,0,0,2021-09-17,7
303.0,290.0,73.0,293.0,234.0,0,0,2021-09-17,8
373.0,351.0,72.0,637.0,509.0,0,0,2021-09-17,9
346.0,296.0,143.0,1303.0,1042.0,0,0,2021-09-17,10
371.0,490.0,199.0,2304.0,1843.0,0,0,2021-09-17,11
774.0,415.0,129.0,3505.0,2804.0,0,0,2021-09-17,12
773.0,1285.0,136.0,3592.0,2873.0,0,0,2021-09-17,13
381.0,392.0,437.0,1857.0,1485.0,0,0,2021-09-17,14
333.0,346.0,120.0,4706.0,3764.0,0,0,2021-09-17,15
474.0,320.0,523.0,3774.0,3019.0,0,0,2021-09-17,16
369.0,262.0,164.0,1590.0,1272.0,0,0,2021-09-17,17
356.0,365.0,126.0,577.0,461.0,0,0,2021-09-17,18
281.0,308.0,208.0,28.0,22.0,0,0,2021-09-17,19
233.0,449.0,418.0,0.0,0.0,0,0,2021-09-17,20
350.0,415.0,384.0,0.0,0.0,0,0,2021-09-17,21
266.0,448.0,149.0,0.0,0.0,0,0,2021-09-17,22
242.0,345.0,190.0,0.0,0.0,0,0,2021-09-17,23
232.0,274.0,127.0,0.0,0.0,0,1,2021-09-18,0
154.0,172.0,66.0,0.0,0.0,0,1,2021-09-18,1
145.0,174.0,79.0,0.0,0.0,0,1,2021-09-18,2
209.0,161.0,74.0,0.0,0.0,0,1,2021-09-18,3
128.0,135.0,62.0,0.0,0.0,0,1,2021-09-18,4
157.0,200.0,89.0,0.0,0.0,0,1,2021-09-18,5
161.0,162.0,78.0,0.0,0.0,0,1,2021-09-18,6
163.0,142.0,106.0,56.0,44.0,0,1,2021-09-18,7
146.0,149.0,183.0,662.0,529.0,0,1,2021-09-18,8
354.0,325.0,236.0,2134.0,1707.0,0,1,2021-09-18,9
386.0,686.0,273.0,3457.0,2765.0,0,1,2021-09-18,10
969.0,435.0,400.0,4650.0,3720.0,0,1,2021-09-18,11
1357.0,658.0,781.0,5311.0,4248.0,0,1,2021-09-18,12
1143.0,434.0,450.0,5357.0,4285.0,0,1,2021-09-18,13
1236.0,1401.0,166.0,5287.0,4229.0,0,1,2021-09-18,14
539.0,525.0,186.0,4758.0,3806.0,0,1,2021-09-18,15
1379.0,374.0,146.0,3759.0,3007.0,0,1,2021-09-18,16
1705.0,287.0,99.0,2276.0,1820.0,0,1,2021-09-18,17
566.0,695.0,256.0,703.0,562.0,0,1,2021-09-18,18
316.0,349.0,212.0,17.0,13.0,0,1,2021-09-18,19
401.0,399.0,294.0,0.0,0.0,0,1,2021-09-18,20
443.0,561.0,221.0,0.0,0.0,0,1,2021-09-18,21
393.0,481.0,210.0,0.0,0.0,0,1,2021-09-18,22
392.0,300.0,200.0,0.0,0.0,0,1,2021-09-18,23
274.0,134.0,116.0,0.0,0.0,0,1,2021-09-19,0
172.0,175.0,77.0,0.0,0.0,0,1,2021-09-19,1
174.0,155.0,72.0,0.0,0.0,0,1,2021-09-19,2
161.0,156.0,104.0,0.0,0.0,0,1,2021-09-19,3
135.0,130.0,64.0,0.0,0.0,0,1,2021-09-19,4
200.0,167.0,78.0,0.0,0.0,0,1,2021-09-19,5
162.0,215.0,80.0,0.0,0.0,0,1,2021-09-19,6
142.0,218.0,81.0,57.0,45.0,0,1,2021-09-19,7
149.0,241.0,73.0,655.0,524.0,0,1,2021-09-19,8
325.0,309.0,177.0,2176.0,1740.0,0,1,2021-09-19,9
686.0,407.0,193.0,3501.0,2800.0,0,1,2021-09-19,10
435.0,1115.0,484.0,4641.0,3712.0,0,1,2021-09-19,11
658.0,504.0,678.0,4057.0,3245.0,0,1,2021-09-19,12
434.0,892.0,571.0,4727.0,3781.0,0,1,2021-09-19,13
1401.0,270.0,618.0,5051.0,4040.0,0,1,2021-09-19,14
525.0,1597.0,269.0,3943.0,3154.0,0,1,2021-09-19,15
374.0,409.0,689.0,3698.0,2958.0,0,1,2021-09-19,16
287.0,384.0,852.0,1653.0,1322.0,0,1,2021-09-19,17
695.0,263.0,283.0,684.0,547.0,0,1,2021-09-19,18
349.0,225.0,158.0,2.0,1.0,0,1,2021-09-19,19
399.0,298.0,200.0,0.0,0.0,0,1,2021-09-19,20
561.0,307.0,221.0,0.0,0.0,0,1,2021-09-19,21
481.0,377.0,196.0,0.0,0.0,0,1,2021-09-19,22
300.0,266.0,196.0,0.0,0.0,0,1,2021-09-19,23
207.0,308.0,85.0,0.0,0.0,0,0,2021-09-20,0
153.0,193.0,75.0,0.0,0.0,0,0,2021-09-20,1
143.0,154.0,77.0,0.0,0.0,0,0,2021-09-20,2
148.0,154.0,76.0,0.0,0.0,0,0,2021-09-20,3
156.0,133.0,67.0,0.0,0.0,0,0,2021-09-20,4
179.0,156.0,93.0,0.0,0.0,0,0,2021-09-20,5
306.0,217.0,96.0,0.0,0.0,0,0,2021-09-20,6
362.0,168.0,247.0,3.0,2.0,0,0,2021-09-20,7
417.0,146.0,174.0,126.0,100.0,0,0,2021-09-20,8
249.0,144.0,165.0,480.0,384.0,0,0,2021-09-20,9
221.0,286.0,154.0,662.0,529.0,0,0,2021-09-20,10
198.0,399.0,167.0,829.0,663.0,0,0,2021-09-20,11
201.0,258.0,502.0,1070.0,856.0,0,0,2021-09-20,12
205.0,273.0,588.0,1478.0,1182.0,0,0,2021-09-20,13
177.0,875.0,472.0,1908.0,1526.0,0,0,2021-09-20,14
751.0,241.0,446.0,2015.0,1612.0,0,0,2021-09-20,15
296.0,1046.0,133.0,1105.0,884.0,0,0,2021-09-20,16
262.0,328.0,115.0,784.0,627.0,0,0,2021-09-20,17
282.0,253.0,106.0,209.0,167.0,0,0,2021-09-20,18
377.0,416.0,153.0,0.0,0.0,0,0,2021-09-20,19
374.0,837.0,196.0,0.0,0.0,0,0,2021-09-20,20
376.0,768.0,177.0,0.0,0.0,0,0,2021-09-20,21
427.0,299.0,176.0,0.0,0.0,0,0,2021-09-20,22
296.0,381.0,132.0,0.0,0.0,0,0,2021-09-20,23
170.0,153.0,145.0,0.0,0.0,0,0,2021-09-21,0
150.0,140.0,81.0,0.0,0.0,0,0,2021-09-21,1
155.0,142.0,79.0,0.0,0.0,0,0,2021-09-21,2
152.0,183.0,77.0,0.0,0.0,0,0,2021-09-21,3
135.0,139.0,69.0,0.0,0.0,0,0,2021-09-21,4
187.0,155.0,85.0,0.0,0.0,0,0,2021-09-21,5
192.0,295.0,78.0,0.0,0.0,0,0,2021-09-21,6
494.0,289.0,71.0,17.0,13.0,0,0,2021-09-21,7
349.0,260.0,151.0,377.0,301.0,0,0,2021-09-21,8
331.0,336.0,186.0,1211.0,968.0,0,0,2021-09-21,9
309.0,330.0,173.0,3519.0,2815.0,0,0,2021-09-21,10
335.0,916.0,185.0,4760.0,3808.0,0,0,2021-09-21,11
1005.0,850.0,387.0,4018.0,3214.0,0,0,2021-09-21,12
1177.0,719.0,386.0,4167.0,3333.0,0,0,2021-09-21,13
945.0,327.0,190.0,4679.0,3743.0,0,0,2021-09-21,14
892.0,283.0,166.0,2233.0,1786.0,0,0,2021-09-21,15
267.0,427.0,237.0,3029.0,2423.0,0,0,2021-09-21,16
231.0,493.0,184.0,1890.0,1512.0,0,0,2021-09-21,17
212.0,246.0,178.0,389.0,311.0,0,0,2021-09-21,18
306.0,190.0,140.0,0.0,0.0,0,0,2021-09-21,19
392.0,316.0,116.0,0.0,0.0,0,0,2021-09-21,20
354.0,383.0,175.0,0.0,0.0,0,0,2021-09-21,21
352.0,374.0,133.0,0.0,0.0,0,0,2021-09-21,22
264.0,355.0,121.0,0.0,0.0,0,0,2021-09-21,23
155.0,188.0,76.0,0.0,0.0,0,0,2021-09-22,0
156.0,125.0,77.0,0.0,0.0,0,0,2021-09-22,1
179.0,151.0,75.0,0.0,0.0,0,0,2021-09-22,2
149.0,159.0,76.0,0.0,0.0,0,0,2021-09-22,3
129.0,206.0,73.0,0.0,0.0,0,0,2021-09-22,4
166.0,146.0,101.0,0.0,0.0,0,0,2021-09-22,5
215.0,183.0,78.0,0.0,0.0,0,0,2021-09-22,6
423.0,357.0,78.0,57.0,45.0,0,0,2021-09-22,7
364.0,362.0,109.0,677.0,541.0,0,0,2021-09-22,8
355.0,330.0,144.0,1788.0,1430.0,0,0,2021-09-22,9
335.0,209.0,215.0,2959.0,2367.0,0,0,2021-09-22,10
340.0,296.0,168.0,4017.0,3213.0,0,0,2021-09-22,11
768.0,245.0,185.0,5050.0,4040.0,0,0,2021-09-22,12
353.0,568.0,558.0,4960.0,3968.0,0,0,2021-09-22,13
395.0,270.0,122.0,4219.0,3375.0,0,0,2021-09-22,14
329.0,284.0,174.0,3632.0,2905.0,0,0,2021-09-22,15
287.0,260.0,152.0,3176.0,2540.0,0,0,2021-09-22,16
250.0,127.0,113.0,1788.0,1430.0,0,0,2021-09-22,17
249.0,151.0,122.0,452.0,361.0,0,0,2021-09-22,18
360.0,281.0,136.0,0.0,0.0,0,0,2021-09-22,19
225.0,313.0,162.0,0.0,0.0,0,0,2021-09-22,20
330.0,262.0,128.0,0.0,0.0,0,0,2021-09-22,21
352.0,202.0,117.0,0.0,0.0,0,0,2021-09-22,22
266.0,193.0,149.0,0.0,0.0,0,0,2021-09-22,23
149.0,197.0,84.0,0.0,0.0,0,0,2021-09-23,0
149.0,168.0,75.0,0.0,0.0,0,0,2021-09-23,1
158.0,169.0,73.0,0.0,0.0,0,0,2021-09-23,2
131.0,142.0,74.0,0.0,0.0,0,0,2021-09-23,3
133.0,135.0,64.0,0.0,0.0,0,0,2021-09-23,4
177.0,176.0,95.0,0.0,0.0,0,0,2021-09-23,5
373.0,160.0,120.0,0.0,0.0,0,0,2021-09-23,6
580.0,252.0,194.0,32.0,25.0,0,0,2021-09-23,7
295.0,202.0,155.0,608.0,486.0,0,0,2021-09-23,8
244.0,272.0,191.0,2183.0,1746.0,0,0,2021-09-23,9
259.0,207.0,194.0,3486.0,2788.0,0,0,2021-09-23,10
360.0,226.0,170.0,4572.0,3657.0,0,0,2021-09-23,11
270.0,756.0,168.0,5105.0,4084.0,0,0,2021-09-23,12
417.0,409.0,525.0,5163.0,4130.0,0,0,2021-09-23,13
537.0,328.0,424.0,5220.0,4176.0,0,0,2021-09-23,14
288.0,596.0,405.0,4831.0,3864.0,0,0,2021-09-23,15
268.0,749.0,308.0,3859.0,3087.0,0,0,2021-09-23,16
372.0,276.0,177.0,2416.0,1932.0,0,0,2021-09-23,17
393.0,305.0,120.0,686.0,548.0,0,0,2021-09-23,18
324.0,272.0,251.0,0.0,0.0,0,0,2021-09-23,19
302.0,277.0,231.0,0.0,0.0,0,0,2021-09-23,20
265.0,238.0,197.0,0.0,0.0,0,0,2021-09-23,21
242.0,327.0,155.0,0.0,0.0,0,0,2021-09-23,22
176.0,306.0,158.0,0.0,0.0,0,0,2021-09-23,23
140.0,155.0,95.0,0.0,0.0,0,0,2021-09-24,0
146.0,156.0,80.0,0.0,0.0,0,0,2021-09-24,1
146.0,179.0,83.0,0.0,0.0,0,0,2021-09-24,2
153.0,149.0,71.0,0.0,0.0,0,0,2021-09-24,3
133.0,129.0,66.0,0.0,0.0,0,0,2021-09-24,4
174.0,166.0,87.0,0.0,0.0,0,0,2021-09-24,5
161.0,215.0,88.0,0.0,0.0,0,0,2021-09-24,6
136.0,423.0,69.0,29.0,23.0,0,0,2021-09-24,7
188.0,364.0,135.0,424.0,339.0,0,0,2021-09-24,8
187.0,355.0,167.0,1351.0,1080.0,0,0,2021-09-24,9
354.0,335.0,160.0,3280.0,2624.0,0,0,2021-09-24,10
322.0,340.0,496.0,3668.0,2934.0,0,0,2021-09-24,11
279.0,768.0,574.0,5013.0,4010.0,0,0,2021-09-24,12
236.0,353.0,602.0,4874.0,3899.0,0,0,2021-09-24,13
307.0,395.0,184.0,5102.0,4081.0,0,0,2021-09-24,14
686.0,329.0,169.0,4672.0,3737.0,0,0,2021-09-24,15
529.0,287.0,183.0,3575.0,2860.0,0,0,2021-09-24,16
285.0,250.0,137.0,2159.0,1727.0,0,0,2021-09-24,17
217.0,249.0,124.0,544.0,435.0,0,0,2021-09-24,18
340.0,360.0,138.0,0.0,0.0,0,0,2021-09-24,19
354.0,225.0,161.0,0.0,0.0,0,0,2021-09-24,20
454.0,330.0,173.0,0.0,0.0,0,0,2021-09-24,21
273.0,352.0,155.0,0.0,0.0,0,0,2021-09-24,22
176.0,266.0,151.0,0.0,0.0,0,0,2021-09-24,23
151.0,255.0,88.0,0.0,0.0,0,1,2021-09-25,0
144.0,132.0,71.0,0.0,0.0,0,1,2021-09-25,1
169.0,159.0,76.0,0.0,0.0,0,1,2021-09-25,2
167.0,149.0,69.0,0.0,0.0,0,1,2021-09-25,3
142.0,125.0,69.0,0.0,0.0,0,1,2021-09-25,4
159.0,178.0,86.0,0.0,0.0,0,1,2021-09-25,5
167.0,157.0,83.0,0.0,0.0,0,1,2021-09-25,6
264.0,212.0,72.0,23.0,18.0,0,1,2021-09-25,7
327.0,367.0,149.0,578.0,462.0,0,1,2021-09-25,8
409.0,473.0,150.0,2175.0,1740.0,0,1,2021-09-25,9
312.0,547.0,100.0,3454.0,2763.0,0,1,2021-09-25,10
452.0,801.0,117.0,4549.0,3639.0,0,1,2021-09-25,11
359.0,1563.0,112.0,5185.0,4148.0,0,1,2021-09-25,12
322.0,901.0,119.0,5147.0,4117.0,0,1,2021-09-25,13
300.0,332.0,126.0,5126.0,4100.0,0,1,2021-09-25,14
452.0,373.0,114.0,3506.0,2804.0,0,1,2021-09-25,15
1445.0,293.0,106.0,2635.0,2108.0,0,1,2021-09-25,16
238.0,199.0,147.0,1518.0,1214.0,0,1,2021-09-25,17
457.0,512.0,82.0,288.0,230.0,0,1,2021-09-25,18
371.0,425.0,125.0,4.0,3.0,0,1,2021-09-25,19
689.0,588.0,132.0,0.0,0.0,0,1,2021-09-25,20
996.0,442.0,194.0,0.0,0.0,0,1,2021-09-25,21
284.0,421.0,181.0,0.0,0.0,0,1,2021-09-25,22
246.0,401.0,181.0,0.0,0.0,0,1,2021-09-25,23
255.0,151.0,137.0,0.0,0.0,0,1,2021-09-26,0
132.0,144.0,86.0,0.0,0.0,0,1,2021-09-26,1
159.0,169.0,87.0,0.0,0.0,0,1,2021-09-26,2
149.0,167.0,80.0,0.0,0.0,0,1,2021-09-26,3
125.0,142.0,67.0,0.0,0.0,0,1,2021-09-26,4
178.0,159.0,100.0,0.0,0.0,0,1,2021-09-26,5
157.0,167.0,81.0,0.0,0.0,0,1,2021-09-26,6
212.0,264.0,71.0,26.0,20.0,0,1,2021-09-26,7
367.0,327.0,74.0,563.0,450.0,0,1,2021-09-26,8
473.0,409.0,162.0,1621.0,1296.0,0,1,2021-09-26,9
547.0,312.0,343.0,1153.0,922.0,0,1,2021-09-26,10
801.0,452.0,217.0,1190.0,952.0,0,1,2021-09-26,11
1563.0,359.0,329.0,1028.0,822.0,0,1,2021-09-26,12
901.0,322.0,217.0,921.0,736.0,0,1,2021-09-26,13
332.0,300.0,700.0,2512.0,2009.0,0,1,2021-09-26,14
373.0,452.0,262.0,1330.0,1064.0,0,1,2021-09-26,15
293.0,1445.0,187.0,187.0,149.0,0,1,2021-09-26,16
199.0,238.0,143.0,97.0,77.0,0,1,2021-09-26,17
512.0,457.0,347.0,5.0,4.0,0,1,2021-09-26,18
425.0,371.0,174.0,0.0,0.0,0,1,2021-09-26,19
588.0,689.0,199.0,0.0,0.0,0,1,2021-09-26,20
442.0,996.0,280.0,0.0,0.0,0,1,2021-09-26,21
421.0,284.0,240.0,0.0,0.0,0,1,2021-09-26,22
401.0,246.0,150.0,0.0,0.0,0,1,2021-09-26,23
157.0,149.0,78.0,0.0,0.0,0,0,2021-09-27,0
179.0,149.0,71.0,0.0,0.0,0,0,2021-09-27,1
118.0,158.0,70.0,0.0,0.0,0,0,2021-09-27,2
162.0,131.0,88.0,0.0,0.0,0,0,2021-09-27,3
120.0,133.0,80.0,0.0,0.0,0,0,2021-09-27,4
188.0,177.0,88.0,0.0,0.0,0,0,2021-09-27,5
247.0,373.0,106.0,0.0,0.0,0,0,2021-09-27,6
401.0,580.0,125.0,21.0,16.0,0,0,2021-09-27,7
314.0,295.0,305.0,500.0,400.0,0,0,2021-09-27,8
335.0,244.0,191.0,1916.0,1532.0,0,0,2021-09-27,9
394.0,259.0,157.0,3274.0,2619.0,0,0,2021-09-27,10
372.0,360.0,614.0,4458.0,3566.0,0,0,2021-09-27,11
548.0,270.0,210.0,4868.0,3894.0,0,0,2021-09-27,12
664.0,417.0,489.0,3569.0,2855.0,0,0,2021-09-27,13
289.0,537.0,257.0,2119.0,1695.0,0,0,2021-09-27,14
556.0,288.0,347.0,1217.0,973.0,0,0,2021-09-27,15
